Team 1 ID,Team 1 Score,Team 2 ID,Team 2 Score,Result
6301,16,5670,10,1
5153,14,5158,16,2
5153,16,5158,9,1
5153,6,5158,16,2
7728,16,6681,5,1
7728,14,6681,16,2
7728,16,6681,6,1
4469,16,7815,3,1
4469,16,7815,3,1
6491,16,7815,3,1
6491,8,7815,16,2
6491,11,7815,16,2
7713,16,6807,7,1
7713,16,6807,11,1
7797,16,5847,14,1
7797,16,5847,6,1
6908,1,7606,16,2
6908,7,7606,16,2
5524,11,4469,16,2
5524,5,4469,16,2
7354,4,6474,16,2
7354,13,6474,16,2
6474,16,6248,14,1
6474,14,6248,16,2
6474,10,6248,16,2
7278,10,6248,16,2
7278,13,6248,16,2
5752,22,6615,20,1
5752,11,6615,16,2
5752,14,6615,16,2
6651,16,6615,10,1
6651,9,6615,16,2
6651,16,6615,6,1
7479,8,7528,16,2
7479,16,7528,5,1
7528,16,6908,13,1
7528,16,6908,13,1
7397,8,7692,16,2
7397,16,7692,12,1
7397,16,7692,11,1
6137,10,6651,16,2
6137,16,6651,2,1
6137,16,6651,13,1
7692,16,7339,9,1
7797,16,5121,3,1
7378,14,7692,16,2
4908,11,7339,16,2
7489,16,7124,13,1
7566,12,7691,16,2
6094,16,5976,5,1
7532,9,7124,16,2
7339,16,5395,9,1
4949,8,7692,16,2
7397,16,6094,7,1
7787,8,4468,16,2
7124,16,7145,14,1
7397,16,6959,14,1
7397,19,7489,16,1
7489,16,7819,4,1
6301,19,7531,17,1
4908,16,7820,9,1
6669,8,7378,16,2
6301,6,5670,16,2
6301,19,5670,17,1
6301,16,5670,10,1
5153,14,5158,16,2
5153,16,5158,9,1
5153,6,5158,16,2
7728,16,6681,5,1
7728,14,6681,16,2
7728,16,6681,6,1
4469,16,7815,3,1
4469,16,7815,3,1
6491,16,7815,3,1
6491,8,7815,16,2
6491,11,7815,16,2
7713,16,6807,7,1
7713,16,6807,11,1
7797,16,5847,14,1
7797,16,5847,6,1
6908,1,7606,16,2
6908,7,7606,16,2
5524,11,4469,16,2
5524,5,4469,16,2
7354,4,6474,16,2
7354,13,6474,16,2
6474,16,6248,14,1
6474,14,6248,16,2
6474,10,6248,16,2
7278,10,6248,16,2
7278,13,6248,16,2
5752,22,6615,20,1
5752,11,6615,16,2
5752,14,6615,16,2
6651,16,6615,10,1
6651,9,6615,16,2
6651,16,6615,6,1
7479,8,7528,16,2
7479,16,7528,5,1
7528,16,6908,13,1
7528,16,6908,13,1
7397,8,7692,16,2
7397,16,7692,12,1
7397,16,7692,11,1
6137,10,6651,16,2
6137,16,6651,2,1
6137,16,6651,13,1
7611,19,6248,15,1
6502,16,7354,14,1
4863,16,6474,10,1
7823,16,7822,8,1
7823,16,7822,4,1
7663,10,7613,16,2
7663,11,7613,16,2
6502,9,7606,16,2
6502,1,7606,16,2
7571,10,7099,16,2
7571,13,7099,16,2
4602,7,6896,16,2
4602,16,6896,14,1
4602,10,6896,16,2
7823,16,7377,6,1
7823,16,7377,8,1
6899,2,6502,16,2
6899,5,6502,16,2
7822,16,7696,6,1
7822,19,7696,15,1
6908,4,7606,16,2
6908,3,7606,16,2
5395,16,7476,6,1
5395,16,7476,4,1
7124,16,4468,11,1
7124,16,4468,14,1
7611,19,6248,15,1
6502,16,7354,14,1
4863,16,6474,10,1
7823,16,7822,8,1
7823,16,7822,4,1
7663,10,7613,16,2
7663,11,7613,16,2
6502,9,7606,16,2
6502,1,7606,16,2
7571,10,7099,16,2
7571,13,7099,16,2
4602,7,6896,16,2
4602,16,6896,14,1
4602,10,6896,16,2
7823,16,7377,6,1
7823,16,7377,8,1
6899,2,6502,16,2
6899,5,6502,16,2
7822,16,7696,6,1
7822,19,7696,15,1
6908,4,7606,16,2
6908,3,7606,16,2
5395,16,7476,6,1
5395,16,7476,4,1
7124,16,4468,11,1
7124,16,4468,14,1
7533,16,4674,7,1
7787,16,7145,13,1
5378,11,6667,16,2
7566,16,5121,8,1
5310,8,4494,16,2
4494,16,5310,12,1
6502,16,6774,5,1
6665,9,5995,16,2
6667,16,5378,4,1
5995,16,6665,12,1
5974,16,6673,10,1
7354,16,7821,10,1
4674,6,7533,16,2
6665,16,6902,5,1
6667,16,5378,4,1
5378,10,6667,16,2
7821,11,6774,16,2
6902,9,6665,16,2
4863,16,7611,6,1
5412,9,5847,16,2
5412,13,5847,16,2
7479,16,7716,10,1
7479,9,7716,16,2
7663,14,6322,16,2
7663,11,6322,16,2
7713,17,7124,19,2
7713,16,7124,10,1
7713,13,7124,16,2
6502,16,7528,7,1
6502,16,7528,14,1
5395,9,7613,16,2
5395,8,7613,16,2
7797,16,7691,14,1
7797,16,7691,14,1
7716,4,6502,16,2
7716,3,6502,16,2
7533,16,4674,7,1
7787,16,7145,13,1
5378,11,6667,16,2
7566,16,5121,8,1
5310,8,4494,16,2
4494,16,5310,12,1
6502,16,6774,5,1
6665,9,5995,16,2
6667,16,5378,4,1
5995,16,6665,12,1
5974,16,6673,10,1
7354,16,7821,10,1
4674,6,7533,16,2
6665,16,6902,5,1
6667,16,5378,4,1
5378,10,6667,16,2
7821,11,6774,16,2
6902,9,6665,16,2
4863,16,7611,6,1
5412,9,5847,16,2
5412,13,5847,16,2
7479,16,7716,10,1
7479,9,7716,16,2
7663,14,6322,16,2
7663,11,6322,16,2
7713,17,7124,19,2
7713,16,7124,10,1
7713,13,7124,16,2
6502,16,7528,7,1
6502,16,7528,14,1
5395,9,7613,16,2
5395,8,7613,16,2
7797,16,7691,14,1
7797,16,7691,14,1
7716,4,6502,16,2
7716,3,6502,16,2
6673,16,7801,13,1
5991,16,6902,11,1
5991,16,7175,12,1
6665,16,4991,6,1
7533,16,4411,1,1
7801,7,6673,16,2
7175,9,5991,16,2
6667,16,4411,1,1
6902,16,5991,11,1
4991,16,6665,14,1
5378,13,5995,16,2
6502,16,7606,7,1
6774,9,6474,16,2
7566,9,7691,16,2
7821,10,6248,16,2
7829,4,6669,16,2
4863,16,6502,4,1
7787,20,4468,22,2
7611,13,7354,16,2
5995,10,5378,16,2
6669,16,7829,6,1
4411,3,7533,16,2
4411,13,6667,16,2
7801,14,6615,16,2
6615,16,7801,3,1
6137,16,6673,11,1
7666,13,7613,16,2
7666,16,7613,19,2
5847,16,7489,5,1
5847,12,7489,16,2
5847,16,7489,5,1
7124,16,7797,4,1
7124,16,7797,9,1
6807,16,7489,10,1
6807,6,7489,16,2
6807,8,7489,16,2
7716,13,7372,16,2
7716,13,7372,16,2
4863,16,7372,7,1
4863,16,7372,3,1
7830,16,6619,7,1
7830,7,6619,16,2
7830,14,6619,16,2
7397,16,6762,5,1
7397,16,6762,8,1
4773,16,7831,10,1
4773,16,7831,14,1
6947,16,7081,4,1
6947,16,7081,8,1
7716,16,6502,13,1
7716,2,6502,16,2
6771,20,7832,22,2
6771,16,7832,14,1
6771,16,7832,9,1
7691,19,4468,16,1
7691,10,4468,16,2
7691,16,4468,11,1
6673,16,7801,13,1
5991,16,6902,11,1
5991,16,7175,12,1
6665,16,4991,6,1
7533,16,4411,1,1
7801,7,6673,16,2
7175,9,5991,16,2
6667,16,4411,1,1
6902,16,5991,11,1
4991,16,6665,14,1
5378,13,5995,16,2
6502,16,7606,7,1
6774,9,6474,16,2
7566,9,7691,16,2
7821,10,6248,16,2
7829,4,6669,16,2
4863,16,6502,4,1
7787,20,4468,22,2
7611,13,7354,16,2
5995,10,5378,16,2
6669,16,7829,6,1
4411,3,7533,16,2
4411,13,6667,16,2
7801,14,6615,16,2
6615,16,7801,3,1
6137,16,6673,11,1
7666,13,7613,16,2
7666,16,7613,19,2
5847,16,7489,5,1
5847,12,7489,16,2
5847,16,7489,5,1
7124,16,7797,4,1
7124,16,7797,9,1
6807,16,7489,10,1
6807,6,7489,16,2
6807,8,7489,16,2
7716,13,7372,16,2
7716,13,7372,16,2
4863,16,7372,7,1
4863,16,7372,3,1
7830,16,6619,7,1
7830,7,6619,16,2
7830,14,6619,16,2
7397,16,6762,5,1
7397,16,6762,8,1
4773,16,7831,10,1
4773,16,7831,14,1
6947,16,7081,4,1
6947,16,7081,8,1
7716,16,6502,13,1
7716,2,6502,16,2
6771,20,7832,22,2
6771,16,7832,14,1
6771,16,7832,9,1
7691,19,4468,16,1
7691,10,4468,16,2
7691,16,4468,11,1
4411,16,5991,13,1
5991,16,4411,13,1
4608,8,4494,16,2
6959,16,7615,6,1
7615,4,6959,16,2
4494,16,4608,0,1
5973,9,7010,16,2
5752,6,6290,16,2
6211,6,7557,16,2
5974,16,6290,3,1
7557,19,6211,17,1
6615,16,6386,0,1
6386,3,6615,16,2
6290,6,5752,16,2
7010,3,5973,16,2
6290,7,5974,16,2
6474,16,7354,13,1
6474,13,7354,16,2
6474,4,7354,16,2
7694,14,7187,16,2
7694,3,7187,16,2
7716,13,7606,16,2
7716,19,7606,17,1
7124,12,7691,16,2
7124,19,7691,17,1
7124,13,7691,16,2
4863,10,6502,16,2
4863,13,6502,16,2
7797,27,7691,31,2
7797,16,7691,19,2
5258,3,7344,16,2
5258,8,7344,16,2
7716,22,6899,19,1
7716,16,6899,10,1
7613,8,7732,16,2
7613,16,7732,10,1
7613,16,7732,5,1
7187,16,7188,7,1
7187,16,7188,7,1
6675,7,6762,16,2
6675,6,6762,16,2
7528,7,7606,16,2
7528,14,7606,16,2
5847,16,7523,6,1
5847,12,7523,16,2
5847,16,7523,4,1
7491,10,7576,16,2
7491,12,7576,16,2
7567,16,7838,9,1
7567,16,7838,9,1
7837,10,6774,16,2
7837,4,6774,16,2
7504,16,7314,13,1
7504,1,7314,16,2
7504,16,7314,6,1
4411,16,5991,13,1
5991,16,4411,13,1
4608,8,4494,16,2
6959,16,7615,6,1
7615,4,6959,16,2
4494,16,4608,0,1
5973,9,7010,16,2
5752,6,6290,16,2
6211,6,7557,16,2
5974,16,6290,3,1
7557,19,6211,17,1
6615,16,6386,0,1
6386,3,6615,16,2
6290,6,5752,16,2
7010,3,5973,16,2
6290,7,5974,16,2
6474,16,7354,13,1
6474,13,7354,16,2
6474,4,7354,16,2
7694,14,7187,16,2
7694,3,7187,16,2
7716,13,7606,16,2
7716,19,7606,17,1
7124,12,7691,16,2
7124,19,7691,17,1
7124,13,7691,16,2
4863,10,6502,16,2
4863,13,6502,16,2
7797,27,7691,31,2
7797,16,7691,19,2
5258,3,7344,16,2
5258,8,7344,16,2
7716,22,6899,19,1
7716,16,6899,10,1
7613,8,7732,16,2
7613,16,7732,10,1
7613,16,7732,5,1
7187,16,7188,7,1
7187,16,7188,7,1
6675,7,6762,16,2
6675,6,6762,16,2
7528,7,7606,16,2
7528,14,7606,16,2
5847,16,7523,6,1
5847,12,7523,16,2
5847,16,7523,4,1
7491,10,7576,16,2
7491,12,7576,16,2
7567,16,7838,9,1
7567,16,7838,9,1
7837,10,6774,16,2
7837,4,6774,16,2
7504,16,7314,13,1
7504,1,7314,16,2
7504,16,7314,6,1
7687,10,7845,16,2
6418,16,6419,14,1
4688,14,7823,16,2
5422,16,7846,8,1
6419,19,6417,16,1
4602,16,7843,12,1
6099,7,7732,16,2
6417,16,7440,9,1
6419,16,6420,4,1
6898,16,4865,14,1
6651,25,7175,23,1
5260,16,7607,3,1
7668,11,6322,16,2
6978,4,5395,16,2
7713,16,4469,2,1
5310,16,6290,8,1
6504,16,6573,10,1
5974,16,7104,10,1
7104,8,5974,16,2
5005,2,7557,16,2
7010,16,5973,11,1
5995,10,5752,16,2
7479,16,6790,4,1
6899,12,7611,16,2
7557,16,5005,9,1
7489,16,7124,11,1
7489,9,7124,16,2
7489,8,7124,16,2
6502,12,7354,16,2
6502,2,7354,16,2
7397,16,7836,4,1
7397,16,7836,13,1
6474,16,4863,14,1
6474,2,4863,16,2
6474,14,4863,16,2
6502,10,7606,16,2
6502,16,7606,14,1
7607,16,7669,6,1
7607,19,7669,15,1
4865,16,7372,13,1
4865,16,7372,11,1
7367,16,7797,10,1
7367,16,7797,8,1
7567,11,6774,16,2
7567,13,6774,16,2
7716,16,7606,5,1
7716,4,7606,16,2
7344,12,7576,16,2
7344,10,7576,16,2
7687,10,7845,16,2
6418,16,6419,14,1
4688,14,7823,16,2
5422,16,7846,8,1
6419,19,6417,16,1
4602,16,7843,12,1
6099,7,7732,16,2
6417,16,7440,9,1
6419,16,6420,4,1
6898,16,4865,14,1
6651,25,7175,23,1
5260,16,7607,3,1
7668,11,6322,16,2
6978,4,5395,16,2
7713,16,4469,2,1
5310,16,6290,8,1
6504,16,6573,10,1
5974,16,7104,10,1
7104,8,5974,16,2
5005,2,7557,16,2
7010,16,5973,11,1
5995,10,5752,16,2
7479,16,6790,4,1
6899,12,7611,16,2
7557,16,5005,9,1
7489,16,7124,11,1
7489,9,7124,16,2
7489,8,7124,16,2
6502,12,7354,16,2
6502,2,7354,16,2
7397,16,7836,4,1
7397,16,7836,13,1
6474,16,4863,14,1
6474,2,4863,16,2
6474,14,4863,16,2
6502,10,7606,16,2
6502,16,7606,14,1
7607,16,7669,6,1
7607,19,7669,15,1
4865,16,7372,13,1
4865,16,7372,11,1
7367,16,7797,10,1
7367,16,7797,8,1
7567,11,6774,16,2
7567,13,6774,16,2
7716,16,7606,5,1
7716,4,7606,16,2
7344,12,7576,16,2
7344,10,7576,16,2
7854,7,7723,16,2
5005,16,6356,8,1
5399,16,7674,6,1
5005,16,7723,3,1
7855,16,7104,13,1
7145,8,4908,16,2
6298,7,5399,16,2
6366,5,6640,16,2
4468,13,7169,16,2
4674,11,7674,16,2
7850,10,7145,16,2
5727,14,7847,16,2
7823,15,7169,19,2
7820,6,5727,16,2
7716,16,7528,2,1
6468,16,7212,8,1
4908,16,7849,6,1
7848,12,7847,16,2
6010,16,7218,12,1
4791,16,5293,14,1
6635,5,4863,16,2
5680,9,7517,16,2
6947,8,6619,16,2
7024,10,6908,16,2
7852,16,7851,10,1
4773,16,7853,14,1
7010,16,5752,7,1
6785,13,7614,16,2
5310,7,6651,16,2
7847,16,7169,12,1
7847,16,7169,19,2
7847,16,7169,4,1
5310,2,7175,16,2
5310,11,7175,16,2
5412,22,7055,18,1
5412,16,7055,8,1
5395,19,4602,17,1
5395,9,4602,16,2
5395,16,4602,6,1
6322,16,7845,7,1
6322,16,7845,4,1
7479,11,7372,16,2
7479,16,7372,8,1
5973,13,5995,16,2
5973,16,5995,5,1
5973,9,5995,16,2
4573,16,7842,3,1
4573,14,7842,16,2
4573,19,7842,17,1
6134,16,7833,10,1
6134,16,7833,9,1
6908,19,7372,16,1
6908,16,7372,12,1
6896,16,7681,13,1
6896,16,7681,7,1
4865,16,7716,13,1
4865,11,7716,16,2
6322,14,7713,16,2
6322,10,7713,16,2
6290,10,7175,16,2
6290,5,7175,16,2
4602,13,5260,16,2
4602,16,5260,7,1
4602,16,5260,7,1
5422,12,7713,16,2
5422,20,7713,22,2
5395,16,7732,9,1
5395,16,7732,14,1
4908,16,5399,11,1
4908,19,5399,17,1
7854,7,7723,16,2
5005,16,6356,8,1
5399,16,7674,6,1
5005,16,7723,3,1
7855,16,7104,13,1
7145,8,4908,16,2
6298,7,5399,16,2
6366,5,6640,16,2
4468,13,7169,16,2
4674,11,7674,16,2
7850,10,7145,16,2
5727,14,7847,16,2
7823,15,7169,19,2
7820,6,5727,16,2
7716,16,7528,2,1
6468,16,7212,8,1
4908,16,7849,6,1
7848,12,7847,16,2
6010,16,7218,12,1
4791,16,5293,14,1
6635,5,4863,16,2
5680,9,7517,16,2
6947,8,6619,16,2
7024,10,6908,16,2
7852,16,7851,10,1
4773,16,7853,14,1
7010,16,5752,7,1
6785,13,7614,16,2
5310,7,6651,16,2
7847,16,7169,12,1
7847,16,7169,19,2
7847,16,7169,4,1
5310,2,7175,16,2
5310,11,7175,16,2
5412,22,7055,18,1
5412,16,7055,8,1
5395,19,4602,17,1
5395,9,4602,16,2
5395,16,4602,6,1
6322,16,7845,7,1
6322,16,7845,4,1
7479,11,7372,16,2
7479,16,7372,8,1
5973,13,5995,16,2
5973,16,5995,5,1
5973,9,5995,16,2
4573,16,7842,3,1
4573,14,7842,16,2
4573,19,7842,17,1
6134,16,7833,10,1
6134,16,7833,9,1
6908,19,7372,16,1
6908,16,7372,12,1
6896,16,7681,13,1
6896,16,7681,7,1
4865,16,7716,13,1
4865,11,7716,16,2
6322,14,7713,16,2
6322,10,7713,16,2
6290,10,7175,16,2
6290,5,7175,16,2
4602,13,5260,16,2
4602,16,5260,7,1
4602,16,5260,7,1
5422,12,7713,16,2
5422,20,7713,22,2
5395,16,7732,9,1
5395,16,7732,14,1
4908,16,5399,11,1
4908,19,5399,17,1
7855,16,6640,9,1
6669,16,4501,11,1
6669,14,4501,16,2
7842,22,7055,20,1
7842,11,7055,16,2
7842,16,7055,10,1
7010,12,6651,16,2
7010,12,6651,16,2
4791,22,6010,19,1
4791,13,6010,16,2
4791,16,6010,9,1
6134,16,6896,13,1
6134,16,6896,6,1
7476,13,6745,16,2
7476,5,6745,16,2
4791,16,6468,2,1
4791,16,6468,12,1
7614,16,4773,19,2
7614,4,4773,16,2
6619,8,7614,16,2
6619,8,7614,16,2
7517,14,6010,16,2
7517,16,6010,12,1
7517,4,6010,16,2
6651,22,5995,25,2
6651,16,5995,12,1
6651,16,5995,14,1
5752,12,5995,16,2
5752,16,5995,12,1
5752,10,5995,16,2
5005,16,7855,4,1
5005,16,7855,12,1
4573,6,5412,16,2
4573,16,5412,14,1
4573,12,5412,16,2
7528,10,7372,16,2
7528,16,7372,14,1
7566,10,6343,16,2
7566,10,6343,16,2
4863,16,7606,9,1
4863,16,7606,12,1
7852,9,4773,16,2
7852,3,4773,16,2
7010,14,7175,16,2
7010,16,7175,6,1
7010,16,7175,13,1
6322,7,7397,16,2
6322,11,7397,16,2
7716,3,4863,16,2
7716,9,4863,16,2
7855,16,6640,9,1
6669,16,4501,11,1
6669,14,4501,16,2
7842,22,7055,20,1
7842,11,7055,16,2
7842,16,7055,10,1
7010,12,6651,16,2
7010,12,6651,16,2
4791,22,6010,19,1
4791,13,6010,16,2
4791,16,6010,9,1
6134,16,6896,13,1
6134,16,6896,6,1
7476,13,6745,16,2
7476,5,6745,16,2
4791,16,6468,2,1
4791,16,6468,12,1
7614,16,4773,19,2
7614,4,4773,16,2
6619,8,7614,16,2
6619,8,7614,16,2
7517,14,6010,16,2
7517,16,6010,12,1
7517,4,6010,16,2
6651,22,5995,25,2
6651,16,5995,12,1
6651,16,5995,14,1
5752,12,5995,16,2
5752,16,5995,12,1
5752,10,5995,16,2
5005,16,7855,4,1
5005,16,7855,12,1
4573,6,5412,16,2
4573,16,5412,14,1
4573,12,5412,16,2
7528,10,7372,16,2
7528,16,7372,14,1
7566,10,6343,16,2
7566,10,6343,16,2
4863,16,7606,9,1
4863,16,7606,12,1
7852,9,4773,16,2
7852,3,4773,16,2
7010,14,7175,16,2
7010,16,7175,6,1
7010,16,7175,13,1
6322,7,7397,16,2
6322,11,7397,16,2
7716,3,4863,16,2
7716,9,4863,16,2
7834,16,4682,7,1
7834,16,4682,12,1
7187,16,7584,2,1
7187,16,7584,4,1
7339,16,7566,13,1
7339,12,7566,16,2
7339,16,7566,6,1
7397,16,7687,11,1
7397,16,7687,5,1
6058,14,7638,16,2
6058,11,7638,16,2
7531,16,7860,3,1
7531,16,7860,5,1
7673,3,7713,16,2
7673,4,7713,16,2
7716,16,7372,9,1
7716,16,7372,12,1
6762,7,7187,16,2
6762,9,7187,16,2
4602,11,7145,16,2
4602,16,7145,14,1
6134,16,7124,9,1
6134,12,7124,16,2
6134,10,7124,16,2
6978,16,6762,6,1
6978,12,6762,16,2
6978,16,6762,8,1
4456,16,4949,11,1
4456,13,4949,16,2
4456,16,4949,10,1
7584,12,7857,16,2
7584,16,7857,10,1
7584,16,7857,7,1
5260,16,5415,10,1
5260,16,5415,10,1
6978,16,7613,12,1
6978,16,7613,9,1
7606,16,7372,12,1
7606,16,7372,3,1
7683,22,4468,25,2
7683,14,4468,16,2
7491,14,7363,16,2
7491,9,7363,16,2
7344,19,7567,16,1
7344,14,7567,16,2
7834,16,4682,7,1
7834,16,4682,12,1
7187,16,7584,2,1
7187,16,7584,4,1
7339,16,7566,13,1
7339,12,7566,16,2
7339,16,7566,6,1
7397,16,7687,11,1
7397,16,7687,5,1
6058,14,7638,16,2
6058,11,7638,16,2
7531,16,7860,3,1
7531,16,7860,5,1
7673,3,7713,16,2
7673,4,7713,16,2
7716,16,7372,9,1
7716,16,7372,12,1
6762,7,7187,16,2
6762,9,7187,16,2
4602,11,7145,16,2
4602,16,7145,14,1
6134,16,7124,9,1
6134,12,7124,16,2
6134,10,7124,16,2
6978,16,6762,6,1
6978,12,6762,16,2
6978,16,6762,8,1
4456,16,4949,11,1
4456,13,4949,16,2
4456,16,4949,10,1
7584,12,7857,16,2
7584,16,7857,10,1
7584,16,7857,7,1
5260,16,5415,10,1
5260,16,5415,10,1
6978,16,7613,12,1
6978,16,7613,9,1
7606,16,7372,12,1
7606,16,7372,3,1
7683,22,4468,25,2
7683,14,4468,16,2
7491,14,7363,16,2
7491,9,7363,16,2
7344,19,7567,16,1
7344,14,7567,16,2
7801,8,7010,16,2
7010,16,7801,8,1
5422,6,4411,16,2
7607,19,7673,15,1
7607,16,7829,7,1
7673,6,7607,16,2
6902,10,4494,16,2
4494,11,6902,16,2
7829,15,7607,19,2
4411,2,5422,16,2
7801,16,7863,5,1
7801,16,7863,8,1
5700,3,7862,16,2
5700,10,7862,16,2
5847,7,7367,16,2
5847,16,7367,5,1
5847,16,7367,5,1
6987,16,6759,9,1
6987,16,6759,10,1
7528,7,7716,16,2
7528,16,7716,13,1
7339,16,7666,14,1
7339,4,7666,16,2
4865,16,6908,12,1
4865,19,6908,16,1
7124,16,4674,11,1
7124,16,4674,9,1
7331,16,7489,11,1
7331,5,7489,16,2
6353,19,7421,16,1
6353,16,7421,14,1
7723,8,7099,16,2
7723,16,7099,8,1
7723,2,7099,16,2
6707,16,7817,6,1
6707,16,7817,11,1
7716,7,6908,16,2
7716,16,6908,10,1
7801,8,7010,16,2
7010,16,7801,8,1
5422,6,4411,16,2
7607,19,7673,15,1
7607,16,7829,7,1
7673,6,7607,16,2
6902,10,4494,16,2
4494,11,6902,16,2
7829,15,7607,19,2
4411,2,5422,16,2
7801,16,7863,5,1
7801,16,7863,8,1
5700,3,7862,16,2
5700,10,7862,16,2
5847,7,7367,16,2
5847,16,7367,5,1
5847,16,7367,5,1
6987,16,6759,9,1
6987,16,6759,10,1
7528,7,7716,16,2
7528,16,7716,13,1
7339,16,7666,14,1
7339,4,7666,16,2
4865,16,6908,12,1
4865,19,6908,16,1
7124,16,4674,11,1
7124,16,4674,9,1
7331,16,7489,11,1
7331,5,7489,16,2
6353,19,7421,16,1
6353,16,7421,14,1
7723,8,7099,16,2
7723,16,7099,8,1
7723,2,7099,16,2
6707,16,7817,6,1
6707,16,7817,11,1
7716,7,6908,16,2
7716,16,6908,10,1
4494,11,4411,16,2
4411,16,4991,14,1
5974,16,5973,4,1
5973,16,5974,12,1
4411,11,4494,16,2
4991,16,4411,13,1
6667,7,6665,16,2
6010,16,6211,5,1
6137,16,7533,14,1
7606,8,6615,16,2
6673,7,5974,16,2
6667,16,6211,4,1
6673,22,6290,19,1
6665,16,6010,5,1
6137,16,7606,6,1
7533,25,6615,23,1
6290,16,6673,7,1
7732,16,7864,12,1
7732,16,7864,8,1
7797,8,5847,16,2
7797,3,5847,16,2
7655,12,6774,16,2
7655,10,6774,16,2
6899,10,4865,16,2
6899,16,4865,10,1
6774,10,7344,16,2
6774,4,7344,16,2
7632,16,5087,4,1
7632,7,5087,16,2
7632,4,5087,16,2
6502,6,4863,16,2
6502,7,4863,16,2
7528,17,4865,19,2
7528,8,4865,16,2
4773,16,6619,9,1
4773,16,6619,12,1
5395,16,4674,13,1
5395,16,4674,11,1
4494,11,4411,16,2
4411,16,4991,14,1
5974,16,5973,4,1
5973,16,5974,12,1
4411,11,4494,16,2
4991,16,4411,13,1
6667,7,6665,16,2
6010,16,6211,5,1
6137,16,7533,14,1
7606,8,6615,16,2
6673,7,5974,16,2
6667,16,6211,4,1
6673,22,6290,19,1
6665,16,6010,5,1
6137,16,7606,6,1
7533,25,6615,23,1
6290,16,6673,7,1
7732,16,7864,12,1
7732,16,7864,8,1
7797,8,5847,16,2
7797,3,5847,16,2
7655,12,6774,16,2
7655,10,6774,16,2
6899,10,4865,16,2
6899,16,4865,10,1
6774,10,7344,16,2
6774,4,7344,16,2
7632,16,5087,4,1
7632,7,5087,16,2
7632,4,5087,16,2
6502,6,4863,16,2
6502,7,4863,16,2
7528,17,4865,19,2
7528,8,4865,16,2
4773,16,6619,9,1
4773,16,6619,12,1
5395,16,4674,13,1
5395,16,4674,11,1
5973,16,7010,13,1
5422,16,6902,10,1
7856,7,6669,16,2
7607,8,4602,16,2
7873,16,7340,10,1
7615,11,6669,16,2
7649,16,7875,2,1
7010,12,5973,16,2
6902,8,5422,16,2
6635,12,7024,16,2
7479,16,7528,4,1
7877,9,7124,16,2
6758,12,7169,16,2
4494,18,5378,22,2
7339,16,7874,11,1
6669,16,7615,9,1
4865,16,6573,8,1
5378,11,4494,16,2
6790,3,6899,16,2
6667,16,6615,6,1
7606,5,6211,16,2
5752,16,6290,3,1
6615,16,6010,10,1
6211,3,6665,16,2
6290,6,5752,16,2
6615,16,6010,4,1
6137,16,6665,12,1
7533,16,6667,19,2
7533,13,6010,16,2
7869,4,7701,16,2
7869,4,7701,16,2
7836,14,7669,16,2
7836,16,7669,2,1
7836,16,7669,9,1
7489,16,7427,6,1
7489,16,7427,10,1
6502,16,4865,8,1
6502,16,4865,8,1
7274,13,7655,16,2
7274,16,7655,2,1
4456,16,7834,6,1
4456,16,7834,13,1
6715,16,6774,12,1
6715,14,6774,16,2
7716,11,4863,16,2
7716,6,4863,16,2
7479,25,6899,23,1
7479,16,6899,14,1
7801,16,7862,10,1
7801,16,7862,10,1
6662,8,7868,16,2
6662,12,7868,16,2
6771,3,6947,16,2
6771,5,6947,16,2
7437,14,7864,16,2
7437,16,7864,7,1
7437,16,7864,11,1
7607,7,7397,16,2
7607,13,7397,16,2
7363,16,7274,9,1
7363,16,7274,10,1
7669,10,7836,16,2
7669,16,7836,14,1
7669,8,7836,16,2
7723,16,7817,7,1
7723,16,7817,8,1
5973,16,7010,13,1
5422,16,6902,10,1
7856,7,6669,16,2
7607,8,4602,16,2
7873,16,7340,10,1
7615,11,6669,16,2
7649,16,7875,2,1
7010,12,5973,16,2
6902,8,5422,16,2
6635,12,7024,16,2
7479,16,7528,4,1
7877,9,7124,16,2
6758,12,7169,16,2
4494,18,5378,22,2
7339,16,7874,11,1
6669,16,7615,9,1
4865,16,6573,8,1
5378,11,4494,16,2
6790,3,6899,16,2
6667,16,6615,6,1
7606,5,6211,16,2
5752,16,6290,3,1
6615,16,6010,10,1
6211,3,6665,16,2
6290,6,5752,16,2
6615,16,6010,4,1
6137,16,6665,12,1
7533,16,6667,19,2
7533,13,6010,16,2
7869,4,7701,16,2
7869,4,7701,16,2
7836,14,7669,16,2
7836,16,7669,2,1
7836,16,7669,9,1
7489,16,7427,6,1
7489,16,7427,10,1
6502,16,4865,8,1
6502,16,4865,8,1
7274,13,7655,16,2
7274,16,7655,2,1
4456,16,7834,6,1
4456,16,7834,13,1
6715,16,6774,12,1
6715,14,6774,16,2
7716,11,4863,16,2
7716,6,4863,16,2
7479,25,6899,23,1
7479,16,6899,14,1
7801,16,7862,10,1
7801,16,7862,10,1
6662,8,7868,16,2
6662,12,7868,16,2
6771,3,6947,16,2
6771,5,6947,16,2
7437,14,7864,16,2
7437,16,7864,7,1
7437,16,7864,11,1
7607,7,7397,16,2
7607,13,7397,16,2
7363,16,7274,9,1
7363,16,7274,10,1
7669,10,7836,16,2
